,bookingID,driver_id,label
12453,1005022347325,55,0
12454,1005022347327,76,1
12455,1005022347330,47,0
12456,1005022347331,352,0
12457,1005022347332,46,0
12458,1005022347333,10,0
12459,1005022347334,282,0
12460,1005022347336,369,0
12461,1005022347337,452,0
12462,1005022347338,38,0
12463,1005022347339,14,1
12464,1005022347341,130,0
12465,1005022347342,134,0
12466,1005022347343,285,0
12467,1005022347344,345,0
12468,1005022347345,498,1
12469,1005022347347,190,0
12470,1005022347348,383,0
12471,1005022347350,491,0
12472,1005022347352,460,0
12473,1005022347355,391,0
12474,1005022347356,269,0
12475,1005022347357,33,1
12476,1005022347359,67,0
12477,1005022347360,391,0
12478,1005022347362,223,0
12479,1005022347363,182,1
12480,1005022347364,185,0
12481,1005022347367,257,0
12482,1005022347368,1,0
12483,1005022347369,204,0
12484,1005022347371,7,0
12485,1005022347372,413,0
12486,1005022347373,351,1
12487,1005022347375,166,0
12488,1005022347376,191,0
12489,1005022347377,442,0
12490,1005022347378,206,0
12491,1005022347379,69,0
12492,1005022347380,335,0
12493,1005022347383,333,0
12494,1005022347384,237,0
12495,1005022347385,427,0
12496,1005022347386,23,0
12497,1005022347387,211,0
12498,1005022347392,221,0
12499,1005022347395,36,0
12500,1005022347396,433,0
12501,1005022347397,145,0
12502,1005022347400,149,0
12503,1005022347401,119,1
12504,1005022347406,438,0
12505,1005022347407,106,1
12506,1005022347409,19,0
12507,1005022347410,301,0
12508,1005022347411,270,0
12509,1005022347412,217,1
12510,1005022347414,348,0
12511,1005022347416,146,0
12512,1005022347417,202,0
12513,1013612281856,431,1
12514,1013612281857,175,0
12515,1013612281858,489,0
12516,1013612281859,153,0
12517,1013612281860,498,1
12518,1013612281862,474,0
12519,1013612281864,39,0
12520,1013612281866,276,0
12521,1013612281867,201,0
12522,1013612281868,475,0
12523,1013612281870,326,0
12524,1013612281871,463,0
12525,1013612281872,12,0
12526,1013612281873,424,0
12527,1013612281874,201,1
12528,1013612281877,372,0
12529,1013612281879,205,1
12530,1013612281882,32,0
12531,1013612281883,290,0
12532,1013612281884,363,0
12533,1013612281885,163,0
12534,1013612281886,157,1
12535,1013612281887,59,0
12536,1013612281890,483,0
12537,1013612281891,328,1
12538,1013612281892,445,0
12539,1013612281894,289,0
12540,1013612281895,197,1
12541,1013612281896,210,0
12542,1013612281897,178,0
12543,1013612281898,182,0
12544,1013612281900,398,0
12545,1013612281901,176,0
12546,1013612281902,217,0
12547,1013612281907,479,1
12548,1013612281908,429,0
12549,1013612281909,147,0
12550,1013612281910,379,0
12551,1013612281911,272,1
12552,1013612281913,95,0
12553,1013612281914,30,0
12554,1013612281916,412,0
12555,1013612281917,39,1
12556,1013612281918,5,0
12557,1013612281920,196,0
12558,1013612281921,415,0
12559,1013612281922,169,1
12560,1013612281923,351,0
12561,1013612281924,84,0
12562,1013612281925,64,0
12563,1013612281926,364,1
12564,1013612281927,329,1
12565,1013612281928,465,0
12566,1013612281929,454,0
12567,1013612281931,192,1
12568,1013612281932,60,1
12569,1013612281934,209,0
12570,1013612281936,162,0
12571,1013612281937,74,0
12572,1013612281938,231,0
12573,1013612281943,186,0
12574,1013612281944,229,0
12575,1013612281945,429,0
12576,1013612281946,438,1
12577,1013612281949,19,0
12578,1013612281950,109,0
12579,1013612281951,256,0
12580,1013612281954,400,0
12581,1013612281955,55,0
12582,1013612281956,167,1
12583,1013612281959,212,1
12584,1013612281964,226,0
12585,1013612281965,67,1
12586,1013612281967,119,0
12587,1013612281968,225,0
12588,1013612281969,128,0
12589,1013612281973,220,0
12590,1013612281974,420,0
12591,1013612281975,311,1
12592,1013612281977,117,0
12593,1013612281978,441,0
12594,1013612281980,273,1
12595,1013612281981,308,1
12596,1013612281983,15,1
12597,1013612281985,23,0
12598,1013612281987,255,0
12599,1013612281988,452,0
12600,1013612281989,173,0
12601,1013612281993,413,1
12602,1013612281994,495,0
12603,1013612281995,476,0
12604,1013612281996,35,0
12605,1013612281997,439,0
12606,1013612281998,311,1
12607,1013612282001,449,1
12608,1013612282003,65,1
12609,1013612282006,487,1
12610,1013612282009,311,0
12611,1013612282013,409,0
12612,1013612282014,422,1
12613,1013612282018,371,0
12614,1013612282019,396,0
12615,1013612282020,64,1
12616,1013612282022,399,1
12617,1013612282023,312,1
12618,1013612282024,233,1
12619,1013612282025,158,0
12620,1013612282027,45,0
12621,1013612282030,336,1
12622,1013612282031,188,0
12623,1013612282032,290,0
12624,1013612282034,178,0
12625,1013612282037,209,0
12626,1013612282039,43,1
12627,1022202216449,193,0
12628,1022202216450,444,0
12629,1022202216451,76,1
12630,1022202216452,185,0
12631,1022202216453,471,0
12632,1022202216455,454,0
12633,1022202216457,147,0
12634,1022202216458,38,0
12635,1022202216459,236,0
12636,1022202216463,274,0
12637,1022202216464,362,0
12638,1022202216465,287,0
12639,1022202216466,8,0
12640,1022202216467,305,0
12641,1022202216470,332,0
12642,1022202216471,307,1
12643,1022202216472,157,0
12644,1022202216474,110,0
12645,1022202216477,156,0
12646,1022202216479,164,0
12647,1022202216480,79,1
12648,1022202216481,249,0
12649,1022202216482,76,0
12650,1022202216483,339,1
12651,1022202216484,366,0
12652,1022202216488,343,0
12653,1022202216490,130,0
12654,1022202216492,496,1
12655,1022202216493,477,1
12656,1022202216494,39,0
12657,1022202216495,290,0
12658,1022202216496,406,0
12659,1022202216499,312,0
12660,1022202216500,95,1
12661,1022202216501,366,0
12662,1022202216502,64,0
12663,1022202216504,3,1
12664,1022202216505,40,1
12665,1022202216506,336,0
12666,1022202216507,436,0
12667,1022202216509,455,0
12668,1022202216511,362,0
12669,1022202216512,87,0
12670,1022202216513,36,1
12671,1022202216514,79,0
12672,1022202216515,340,0
12673,1022202216516,433,0
12674,1022202216517,69,0
12675,1022202216518,341,0
12676,1022202216519,364,0
12677,1022202216523,255,0
12678,1022202216525,273,0
12679,1022202216527,270,0
12680,1022202216529,269,0
12681,1022202216532,115,0
12682,1022202216534,278,1
12683,1022202216535,469,0
12684,1022202216537,126,1
12685,1022202216538,33,0
12686,1022202216540,94,0
12687,1022202216542,312,0
12688,1022202216544,458,0
12689,1022202216546,125,0
12690,1022202216548,17,0
12691,1022202216549,289,0
12692,1022202216550,368,0
12693,1022202216552,262,0
12694,1022202216553,82,1
12695,1022202216554,213,0
12696,1022202216557,398,1
12697,1022202216558,265,1
12698,1022202216559,294,0
12699,1022202216560,379,0
12700,1022202216563,359,0
12701,1022202216564,145,0
12702,1022202216566,114,0
12703,1022202216567,418,0
12704,1022202216568,404,0
12705,1022202216570,65,1
12706,1022202216571,486,0
12707,1022202216572,26,1
12708,1022202216573,485,0
12709,1022202216575,225,0
12710,1022202216577,156,0
12711,1022202216579,283,0
12712,1022202216580,23,1
12713,1022202216582,456,0
12714,1022202216583,92,0
12715,1022202216584,119,0
12716,1022202216585,40,0
12717,1022202216586,224,0
12718,1022202216587,37,0
12719,1022202216588,152,0
12720,1022202216590,14,0
12721,1022202216592,217,1
12722,1022202216594,134,0
12723,1022202216595,365,0
12724,1022202216596,145,0
12725,1022202216597,335,1
12726,1022202216598,284,0
12727,1022202216600,195,0
12728,1022202216601,319,0
12729,1022202216602,359,0
12730,1022202216603,419,0
12731,1030792151040,475,1
12732,1030792151041,221,0
12733,1030792151042,192,1
12734,1030792151043,397,0
12735,1030792151044,41,1
12736,1030792151045,296,1
12737,1030792151048,112,0
12738,1030792151049,213,0
12739,1030792151050,66,0
12740,1030792151052,7,0
12741,1030792151053,52,0
12742,1030792151055,159,0
12743,1030792151056,164,0
12744,1030792151057,234,0
12745,1030792151059,142,0
12746,1030792151060,351,0
12747,1030792151063,428,1
12748,1030792151064,488,0
12749,1030792151065,261,0
12750,1030792151066,254,0
12751,1030792151068,222,0
12752,1030792151069,497,0
12753,1030792151072,184,0
12754,1030792151074,322,0
12755,1030792151075,201,0
12756,1030792151076,460,0
12757,1030792151077,417,1
12758,1030792151082,48,0
12759,1030792151083,28,0
12760,1030792151084,90,0
12761,1030792151085,188,0
12762,1030792151087,120,0
12763,1030792151088,125,0
12764,1030792151089,93,0
12765,1030792151090,439,0
12766,1030792151091,446,0
12767,1030792151092,108,0
12768,1030792151094,337,0
12769,1030792151095,254,1
12770,1030792151096,199,0
12771,1030792151097,138,0
12772,1030792151098,197,0
12773,1030792151100,466,0
12774,1030792151101,341,1
12775,1030792151105,132,1
12776,1030792151106,411,1
12777,1030792151108,295,0
12778,1030792151109,255,0
12779,1030792151111,355,0
12780,1030792151114,74,0
12781,1030792151117,92,0
12782,1030792151118,333,0
12783,1030792151119,414,0
12784,1030792151121,441,0
12785,1030792151122,413,1
12786,1030792151124,245,0
12787,1030792151125,399,0
12788,1030792151126,200,0
12789,1030792151129,389,0
12790,1030792151130,440,0
12791,1030792151131,149,0
12792,1030792151133,57,1
12793,1030792151136,490,0
12794,1030792151138,454,0
12795,1030792151142,219,0
12796,1030792151144,325,0
12797,1030792151145,136,1
12798,1030792151150,464,0
12799,1030792151151,150,1
12800,1030792151153,74,0
12801,1030792151154,369,1
12802,1030792151155,470,0
12803,1030792151156,23,0
12804,1030792151157,305,0
12805,1030792151158,170,0
12806,1030792151159,84,0
12807,1030792151160,5,0
12808,1030792151161,11,0
12809,1030792151162,375,0
12810,1030792151165,458,0
12811,1030792151166,432,0
12812,1030792151167,326,0
12813,1030792151169,432,0
12814,1030792151170,96,0
12815,1030792151172,109,0
12816,1030792151173,198,0
12817,1030792151176,30,0
12818,1030792151177,83,0
12819,1030792151179,420,0
12820,1030792151180,331,0
12821,1030792151181,375,0
12822,1030792151182,33,0
12823,1030792151183,454,1
12824,1030792151185,70,0
12825,1030792151187,236,0
12826,1030792151191,436,0
12827,1030792151194,30,1
12828,1030792151195,196,1
12829,1039382085635,112,1
12830,1039382085643,311,1
12831,1039382085662,241,1
12832,1039382085665,123,1
12833,1039382085668,366,1
12834,1039382085669,294,1
12835,1039382085670,68,1
12836,1039382085674,451,1
12837,1039382085685,214,1
12838,1039382085690,167,1
12839,1039382085693,340,1
12840,1039382085695,233,1
12841,1039382085697,158,1
12842,1039382085698,104,1
12843,1039382085703,142,1
12844,1039382085713,466,1
12845,1039382085714,399,1
12846,1039382085727,257,1
12847,1039382085728,392,1
12848,1039382085731,200,1
12849,1039382085732,323,1
12850,1039382085733,3,1
12851,1039382085734,53,1
12852,1039382085740,489,1
12853,1039382085744,491,1
12854,1039382085748,349,1
12855,1039382085759,410,1
12856,1039382085762,305,1
12857,1039382085771,13,1
12858,1039382085774,263,1
12859,1039382085779,20,1
12860,1039382085783,484,1
12861,1039382085784,126,1
12862,1039382085795,69,1
12863,1039382085804,116,1
12864,1039382085805,65,1
12865,1039382085814,320,1
12866,1047972020228,11,1
12867,1047972020232,452,1
12868,1047972020243,9,1
12869,1047972020244,259,1
12870,1047972020261,43,1
12871,1047972020263,77,1
12872,1047972020273,90,1
12873,1047972020277,261,1
12874,1047972020284,339,1
12875,1047972020309,263,1
12876,1047972020330,465,1
12877,1047972020331,260,1
12878,1047972020333,26,1
12879,1047972020339,105,1
12880,1047972020340,284,1
12881,1047972020341,293,1
12882,1047972020343,43,1
12883,1047972020361,106,1
12884,1047972020362,494,1
12885,1047972020364,16,1
12886,1047972020366,263,1
12887,1047972020369,363,1
12888,1047972020370,368,1
12889,1047972020379,27,1
12890,1047972020382,235,1
12891,1047972020383,227,1
12892,1047972020384,496,1
12893,1047972020390,4,1
12894,1047972020395,421,1
12895,1047972020396,48,1
12896,1047972020402,56,1
12897,1047972020406,463,1
12898,1056561954820,328,1
12899,1056561954832,475,1
12900,1056561954833,347,1
12901,1056561954843,163,1
12902,1056561954844,2,1
12903,1056561954850,131,1
12904,1056561954860,7,1
12905,1056561954870,103,1
12906,1056561954884,63,1
12907,1056561954888,42,1
12908,1056561954895,453,1
12909,1056561954907,352,1
12910,1056561954909,8,1
12911,1056561954924,35,1
12912,1056561954929,116,1
12913,1056561954933,340,1
12914,1056561954934,417,1
12915,1056561954935,178,1
12916,1056561954941,252,1
12917,1056561954943,390,1
12918,1056561954945,467,1
12919,1056561954949,1,1
12920,1056561954950,314,1
12921,1056561954954,261,1
12922,1056561954958,286,1
12923,1056561954962,359,1
12924,1056561954964,290,1
12925,1056561954966,225,1
12926,1056561954967,478,1
12927,1056561954979,122,1
12928,1056561954980,184,1
12929,1056561954982,333,1
12930,1056561954984,138,1
12931,1056561954993,373,1
12932,1056561954996,145,1
12933,1056561954997,294,1
12934,1056561955003,381,1
12935,1056561955004,358,1
12936,1065151889408,71,0
12937,1065151889409,261,1
12938,1065151889410,342,0
12939,1065151889411,359,0
12940,1065151889413,312,0
12941,1065151889414,269,0
12942,1065151889415,310,0
12943,1065151889416,50,0
12944,1065151889417,117,0
12945,1065151889419,87,1
12946,1065151889420,190,0
12947,1065151889421,335,1
12948,1065151889422,7,0
12949,1065151889423,191,1
12950,1065151889425,472,0
12951,1065151889426,342,0
12952,1065151889428,396,0
12953,1065151889429,285,1
12954,1065151889430,34,1
12955,1065151889431,188,0
12956,1065151889432,162,0
12957,1065151889433,231,0
12958,1065151889436,422,0
12959,1065151889438,438,0
12960,1065151889441,453,0
12961,1065151889442,129,0
12962,1065151889443,331,0
12963,1065151889446,339,0
12964,1065151889447,107,0
12965,1065151889454,332,0
12966,1065151889455,11,0
12967,1065151889459,62,0
12968,1065151889460,301,0
12969,1065151889461,301,0
12970,1065151889463,462,1
12971,1065151889464,450,1
12972,1065151889465,20,0
12973,1065151889466,425,0
12974,1065151889467,12,0
12975,1065151889469,217,0
12976,1065151889470,326,0
12977,1065151889471,274,0
12978,1065151889473,61,0
12979,1065151889474,135,0
12980,1065151889476,426,0
12981,1065151889477,92,1
12982,1065151889478,128,1
12983,1065151889480,318,0
12984,1065151889484,44,1
12985,1065151889486,449,1
12986,1065151889487,303,0
12987,1065151889488,73,0
12988,1065151889490,378,0
12989,1065151889492,392,1
12990,1065151889493,122,1
12991,1065151889494,463,0
12992,1065151889495,342,1
12993,1065151889497,371,0
12994,1065151889499,496,0
12995,1065151889500,401,0
12996,1065151889501,393,0
12997,1065151889503,245,0
12998,1065151889504,341,1
12999,1065151889505,355,0
13000,1065151889507,96,0
13001,1065151889508,189,0
13002,1065151889509,360,1
13003,1065151889510,65,0
13004,1065151889512,80,0
13005,1065151889513,261,0
13006,1065151889514,128,1
13007,1065151889515,420,1
13008,1065151889516,99,0
13009,1065151889520,275,0
13010,1065151889522,12,0
13011,1065151889523,7,1
13012,1065151889524,159,1
13013,1065151889525,301,0
13014,1065151889527,153,0
13015,1065151889529,448,1
13016,1065151889530,139,0
13017,1065151889531,488,1
13018,1065151889532,345,0
13019,1065151889534,184,1
13020,1065151889535,214,0
13021,1065151889536,84,0
13022,1065151889538,462,0
13023,1065151889539,100,0
13024,1065151889540,76,1
13025,1065151889543,408,0
13026,1065151889545,392,1
13027,1065151889546,496,0
13028,1065151889547,157,0
13029,1065151889548,206,0
13030,1065151889549,175,0
13031,1065151889551,69,1
13032,1065151889552,193,0
13033,1065151889553,168,0
13034,1065151889555,232,0
13035,1065151889557,193,1
13036,1065151889560,353,0
13037,1065151889561,120,0
13038,1065151889562,306,1
13039,1065151889565,174,0
13040,1065151889566,51,0
13041,1065151889567,497,1
13042,1065151889569,441,0
13043,1065151889571,242,0
13044,1065151889572,344,0
13045,1065151889573,47,0
13046,1065151889575,366,1
13047,1065151889576,300,0
13048,1065151889577,193,1
13049,1065151889578,290,0
13050,1065151889579,93,1
13051,1065151889580,28,0
13052,1065151889585,58,1
13053,1065151889586,263,0
13054,1065151889587,93,0
13055,1065151889588,480,1
13056,1065151889591,281,0
13057,1065151889593,443,1
13058,1065151889594,140,0
13059,1065151889595,329,1
13060,1065151889596,289,0
13061,1065151889597,274,0
13062,1073741824000,466,0
13063,1073741824001,266,0
13064,1073741824002,401,1
13065,1073741824003,341,0
13066,1073741824006,188,0
13067,1073741824007,394,1
13068,1073741824009,78,1
13069,1073741824010,206,1
13070,1073741824011,49,0
13071,1073741824013,466,0
13072,1073741824016,269,1
13073,1073741824017,293,0
13074,1073741824018,273,0
13075,1073741824019,59,0
13076,1073741824020,173,0
13077,1073741824021,221,0
13078,1073741824022,234,0
13079,1073741824023,393,0
13080,1073741824024,194,0
13081,1073741824025,176,0
13082,1073741824026,30,0
13083,1073741824027,214,1
13084,1073741824029,423,0
13085,1073741824030,131,0
13086,1073741824032,112,1
13087,1073741824033,372,1
13088,1073741824034,373,1
13089,1073741824036,229,0
13090,1073741824037,455,1
13091,1073741824039,175,0
13092,1073741824041,330,0
13093,1073741824042,186,0
13094,1073741824044,297,1
13095,1073741824045,255,0
13096,1073741824046,148,0
13097,1073741824047,249,0
13098,1073741824050,357,0
13099,1073741824051,463,0
13100,1073741824052,99,1
13101,1073741824053,259,1
13102,1073741824054,206,0
13103,1073741824055,229,0
13104,1073741824056,145,0
13105,1073741824058,26,0
13106,1073741824059,446,1
13107,1073741824061,177,0
13108,1073741824062,434,0
13109,1073741824066,228,1
13110,1073741824067,298,1
13111,1073741824069,486,0
13112,1073741824071,250,0
13113,1073741824072,214,0
13114,1073741824073,223,0
13115,1073741824075,100,0
13116,1073741824076,141,0
13117,1073741824077,448,0
13118,1073741824078,271,0
13119,1073741824081,39,1
13120,1073741824082,127,1
13121,1073741824083,14,0
13122,1073741824087,457,1
13123,1073741824088,435,1
13124,1073741824091,294,0
13125,1073741824092,185,1
13126,1073741824093,500,1
13127,1073741824095,80,0
13128,1073741824096,248,0
13129,1073741824097,110,0
13130,1073741824099,380,0
13131,1073741824101,33,0
13132,1073741824102,465,0
13133,1073741824103,277,1
13134,1073741824104,378,1
13135,1073741824105,285,0
13136,1073741824106,70,0
13137,1073741824108,286,0
13138,1073741824109,325,1
13139,1073741824111,371,1
13140,1073741824112,98,0
13141,1073741824114,391,0
13142,1073741824115,429,0
13143,1073741824116,452,0
13144,1073741824120,180,0
13145,1073741824121,358,0
13146,1073741824125,365,0
13147,1073741824126,356,1
13148,1073741824127,8,1
13149,1073741824128,345,0
13150,1073741824129,29,0
13151,1073741824130,416,0
13152,1073741824132,371,1
13153,1073741824135,45,0
13154,1073741824136,37,0
13155,1073741824137,446,1
13156,1073741824139,235,0
13157,1073741824141,195,0
13158,1073741824143,266,0
13159,1073741824146,105,0
13160,1073741824147,66,1
13161,1073741824148,329,1
13162,1073741824149,454,1
13163,1073741824150,119,0
13164,1073741824151,394,0
13165,1082331758595,126,0
13166,1082331758596,404,0
13167,1082331758597,426,0
13168,1082331758598,39,0
13169,1082331758600,130,0
13170,1082331758602,314,0
13171,1082331758603,147,0
13172,1082331758605,490,0
13173,1082331758606,106,0
13174,1082331758607,449,0
13175,1082331758609,300,0
13176,1082331758610,76,0
13177,1082331758612,227,0
13178,1082331758616,227,0
13179,1082331758617,327,0
13180,1082331758619,488,0
13181,1082331758621,62,0
13182,1082331758625,270,0
13183,1082331758628,72,0
13184,1082331758634,58,0
13185,1082331758637,263,0
13186,1082331758640,288,0
13187,1082331758642,41,0
13188,1082331758643,144,0
13189,1082331758646,479,0
13190,1082331758647,65,0
13191,1082331758655,479,0
13192,1082331758657,9,0
13193,1082331758659,490,0
13194,1082331758660,72,0
13195,1082331758662,92,0
13196,1082331758666,413,0
13197,1082331758667,212,0
13198,1082331758668,390,0
13199,1082331758669,232,0
13200,1082331758672,438,0
13201,1082331758673,225,0
13202,1082331758674,244,0
13203,1082331758675,346,0
13204,1082331758681,49,0
13205,1082331758683,471,0
13206,1082331758684,374,0
13207,1082331758685,434,0
13208,1082331758691,183,0
13209,1082331758692,464,0
13210,1082331758693,179,0
13211,1082331758696,309,0
13212,1082331758697,286,0
13213,1082331758698,396,0
13214,1082331758699,215,0
13215,1082331758700,395,0
13216,1082331758701,487,0
13217,1082331758707,321,0
13218,1082331758709,279,0
13219,1082331758710,93,0
13220,1082331758714,78,0
13221,1082331758715,143,0
13222,1082331758719,487,0
13223,1082331758720,309,0
13224,1082331758721,78,0
13225,1082331758722,339,0
13226,1082331758724,247,0
13227,1082331758725,214,0
13228,1082331758727,272,0
13229,1082331758731,403,0
13230,1082331758732,453,0
13231,1082331758733,47,0
13232,1082331758734,255,0
13233,1082331758736,215,0
13234,1082331758739,480,0
13235,1082331758740,37,0
13236,1082331758741,90,0
13237,1082331758744,264,0
13238,1082331758746,115,0
13239,1082331758747,259,0
13240,1082331758749,412,0
13241,1090921693186,190,0
13242,1090921693188,302,0
13243,1090921693190,425,0
13244,1090921693192,81,0
13245,1090921693196,120,0
13246,1090921693200,382,0
13247,1090921693202,389,0
13248,1090921693205,348,0
13249,1090921693206,342,0
13250,1090921693212,28,0
13251,1090921693213,421,0
13252,1090921693215,345,0
13253,1090921693216,310,0
13254,1090921693217,139,0
13255,1090921693219,342,0
13256,1090921693220,182,0
13257,1090921693221,406,0
13258,1090921693222,100,0
13259,1090921693223,55,0
13260,1090921693225,397,0
13261,1090921693228,146,0
13262,1090921693230,232,0
13263,1090921693234,390,0
13264,1090921693235,249,0
13265,1090921693239,286,0
13266,1090921693240,454,0
13267,1090921693242,225,0
13268,1090921693245,59,0
13269,1090921693248,474,0
13270,1090921693252,242,0
13271,1090921693253,293,0
13272,1090921693255,365,0
13273,1090921693256,109,0
13274,1090921693258,82,0
13275,1090921693259,75,0
13276,1090921693264,210,0
13277,1090921693265,72,0
13278,1090921693267,155,0
13279,1090921693271,310,0
13280,1090921693272,268,0
13281,1090921693278,154,0
13282,1090921693279,483,0
13283,1090921693282,400,0
13284,1090921693287,386,0
13285,1090921693289,82,0
13286,1090921693290,166,0
13287,1090921693291,105,0
13288,1090921693294,457,0
13289,1090921693296,449,0
13290,1090921693297,475,0
13291,1090921693298,304,0
13292,1090921693299,369,0
13293,1090921693300,492,0
13294,1090921693304,290,0
13295,1090921693305,163,0
13296,1090921693307,276,0
13297,1090921693309,369,0
13298,1090921693310,276,0
13299,1090921693314,353,0
13300,1090921693316,263,0
13301,1090921693319,88,0
13302,1090921693321,420,0
13303,1090921693322,371,0
13304,1090921693323,203,0
13305,1090921693325,344,0
13306,1090921693333,36,0
13307,1090921693334,358,0
13308,1090921693335,493,0
13309,1090921693338,288,0
13310,1090921693339,134,0
13311,1090921693342,451,0
13312,1090921693343,224,0
13313,1090921693346,225,0
13314,1090921693347,458,0
13315,1090921693349,435,0
13316,1090921693350,363,0
13317,1090921693351,372,0
13318,1099511627776,222,1
13319,1099511627777,471,0
13320,1099511627778,442,0
13321,1099511627782,250,0
13322,1099511627783,238,1
13323,1099511627784,88,0
13324,1099511627786,73,1
13325,1099511627788,169,1
13326,1099511627789,51,0
13327,1099511627791,170,0
13328,1099511627792,459,1
13329,1099511627793,215,0
13330,1099511627794,475,0
13331,1099511627796,221,0
13332,1099511627797,367,0
13333,1099511627798,99,1
13334,1099511627799,342,0
13335,1099511627800,338,0
13336,1099511627801,262,0
13337,1099511627804,424,0
13338,1099511627805,141,1
13339,1099511627806,398,0
13340,1099511627807,310,1
13341,1099511627809,393,0
13342,1099511627812,426,1
13343,1099511627813,102,1
13344,1099511627814,61,0
13345,1099511627815,334,0
13346,1099511627817,460,0
13347,1099511627818,85,0
13348,1099511627822,239,0
13349,1099511627823,314,0
13350,1099511627825,56,0
13351,1099511627827,58,0
13352,1099511627829,11,0
13353,1099511627831,42,0
13354,1099511627832,208,0
13355,1099511627834,29,1
13356,1099511627835,332,0
13357,1099511627836,189,1
13358,1099511627837,113,0
13359,1099511627839,192,0
13360,1099511627840,144,1
13361,1099511627841,84,0
13362,1099511627842,367,1
13363,1099511627844,99,0
13364,1099511627847,157,1
13365,1099511627849,86,0
13366,1099511627850,114,0
13367,1099511627853,331,0
13368,1099511627854,287,0
13369,1099511627855,46,0
13370,1099511627856,159,0
13371,1099511627857,391,0
13372,1099511627859,148,1
13373,1099511627860,464,0
13374,1099511627861,458,0
13375,1099511627862,248,0
13376,1099511627863,243,1
13377,1099511627864,500,0
13378,1099511627866,45,0
13379,1099511627868,471,0
13380,1099511627869,62,0
13381,1099511627871,8,0
13382,1099511627875,420,1
13383,1099511627876,478,0
13384,1099511627877,2,0
13385,1099511627880,33,0
13386,1099511627881,225,0
13387,1099511627883,317,0
13388,1099511627884,149,0
13389,1099511627885,354,0
13390,1099511627886,4,0
13391,1099511627887,100,0
13392,1099511627889,304,0
13393,1099511627890,79,0
13394,1099511627891,118,0
13395,1099511627892,435,1
13396,1099511627895,52,0
13397,1099511627896,230,0
13398,1099511627897,187,0
13399,1099511627898,483,0
13400,1099511627899,194,1
13401,1099511627900,338,0
13402,1099511627902,17,0
13403,1099511627903,353,0
13404,1099511627904,282,1
13405,1099511627906,437,0
13406,1099511627907,410,1
13407,1099511627908,190,0
13408,1099511627909,425,1
13409,1099511627910,336,0
13410,1099511627911,253,0
13411,1099511627914,456,0
13412,1099511627915,153,0
13413,1099511627916,333,1
13414,1099511627917,360,0
13415,1099511627918,460,0
13416,1099511627920,79,1
13417,1099511627921,430,0
13418,1099511627922,161,0
13419,1099511627924,201,0
13420,1099511627925,438,0
13421,1099511627926,347,0
13422,1099511627928,8,0
13423,1099511627929,121,0
13424,1099511627930,212,0
13425,1099511627931,159,0
13426,1099511627932,121,1
13427,1099511627933,211,0
13428,1099511627934,490,0
13429,1099511627935,336,0
13430,1099511627936,174,0
13431,1099511627937,436,1
13432,1099511627940,12,1
13433,1099511627941,60,1
13434,1099511627942,16,0
13435,1099511627943,268,0
13436,1099511627944,336,1
13437,1099511627945,184,0
13438,1099511627946,499,1
13439,1099511627949,424,1
13440,1099511627950,22,0
13441,1099511627951,325,0
13442,1099511627952,101,0
13443,1099511627953,373,0
13444,1099511627954,256,1
13445,1099511627955,426,0
13446,1099511627956,30,1
13447,1099511627957,229,0
13448,1099511627958,405,0
13449,1099511627959,499,0
13450,1099511627960,344,0
13451,1099511627961,121,1
13452,1099511627962,112,0
13453,1099511627963,186,0
13454,1099511627964,250,0
13455,1099511627965,248,0
13456,1099511627966,236,0
13457,1099511627967,439,0
13458,1099511627969,271,0
13459,1099511627970,417,0
13460,1099511627971,225,0
13461,1099511627973,161,1
13462,1099511627974,378,0
13463,1099511627976,135,0
13464,1108101562368,179,1
13465,1108101562370,348,0
13466,1108101562371,98,0
13467,1108101562373,305,0
13468,1108101562374,196,0
13469,1108101562375,29,0
13470,1108101562377,254,0
13471,1108101562378,483,0
13472,1108101562379,41,0
13473,1108101562380,449,0
13474,1108101562382,303,0
13475,1108101562383,376,0
13476,1108101562384,471,0
13477,1108101562385,408,0
13478,1108101562386,460,0
13479,1108101562388,228,0
13480,1108101562390,49,1
13481,1108101562391,77,1
13482,1108101562392,73,0
13483,1108101562393,408,0
13484,1108101562394,448,0
13485,1108101562396,188,0
13486,1108101562399,26,0
13487,1108101562400,1,0
13488,1108101562401,240,0
13489,1108101562402,89,0
13490,1108101562404,126,1
13491,1108101562405,140,0
13492,1108101562407,158,1
13493,1108101562409,221,0
13494,1108101562412,203,0
13495,1108101562413,341,0
13496,1108101562414,385,0
13497,1108101562416,133,1
13498,1108101562417,342,0
13499,1108101562418,435,1
13500,1108101562419,141,0
13501,1108101562421,31,0
13502,1108101562422,178,0
13503,1108101562423,431,0
13504,1108101562424,86,0
13505,1108101562427,241,0
13506,1108101562428,116,1
13507,1108101562430,368,0
13508,1108101562431,17,0
13509,1108101562432,346,0
13510,1108101562433,242,0
13511,1108101562435,348,0
13512,1108101562436,230,0
13513,1108101562437,50,0
13514,1108101562438,159,0
13515,1108101562441,233,0
13516,1108101562443,106,0
13517,1108101562445,86,0
13518,1108101562446,355,0
13519,1108101562447,427,0
13520,1108101562448,213,0
13521,1108101562449,8,1
13522,1108101562450,139,1
13523,1108101562452,107,0
13524,1108101562453,414,0
13525,1108101562454,139,1
13526,1108101562456,99,0
13527,1108101562458,213,0
